sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
123149068,1588123,2010001329554,"010010208024",16,1,1,3,2,450087280,
123149069,1588123,2010001329554,"010010208024",18,1,1,5,8,450087280,
123149075,1590538,2010001329554,"010010210001",70,2,1,4,4,,
123149078,1590538,2010001329554,"010010210001",16,1,1,3,2,450077319,
123149080,1583625,2010001329554,"010010207002",70,2,1,4,4,,
123149081,1583625,2010001329554,"010010207002",44,2,1,1,0,,
123149082,1583625,2010001329554,"010010207002",17,2,1,2,2,450087280,
123149084,1583625,2010001329554,"010010207002",18,1,1,5,8,450087280,
123149646,1592881,2010001329997,"010010211003",58,1,1,2,1,,
123149647,1592881,2010001329997,"010010211003",55,2,1,1,0,,
123149654,1591136,2010001329997,"010010210002",58,1,1,2,1,,
123149655,1591136,2010001329997,"010010210002",55,2,1,1,0,,
123149656,1590891,2010001329997,"010010210002",58,1,1,2,1,,
123149659,1590722,2010001329997,"010010210001",55,2,1,1,0,,
123149665,1588109,2010001329997,"010010208024",55,2,1,1,0,,
123149667,1590946,2010001329997,"010010210002",55,2,1,1,0,,
123149674,1591864,2010001329997,"010010211001",58,1,1,2,1,,
123149675,1591864,2010001329997,"010010211001",55,2,1,1,0,,
123153357,1587226,2010001333292,"010010208023",46,1,1,1,0,,500561116
123153358,1587226,2010001333292,"010010208023",17,2,1,3,2,450087280,
123153359,1587226,2010001333292,"010010208023",16,2,1,4,2,450087280,
123153371,1590125,2010001333292,"010010209004",16,2,1,4,2,450084530,
123153372,1590125,2010001333292,"010010209004",46,2,1,2,1,,500145409
123153378,1576943,2010001333292,"010010204004",17,2,1,3,2,450087280,
123153379,1576943,2010001333292,"010010204004",16,2,1,4,2,450087280,
123153380,1576943,2010001333292,"010010204004",46,2,1,2,1,,500139792
123153389,1580680,2010001333292,"010010205003",46,1,1,1,0,,500141555
123153390,1580680,2010001333292,"010010205003",17,2,1,3,2,450087280,
123153401,1589890,2010001333292,"010010209003",46,1,1,1,0,,500134333
123153403,1589890,2010001333292,"010010209003",16,2,1,4,2,450084530,
123153404,1589890,2010001333292,"010010209003",46,2,1,2,1,,500138176
123153405,1579580,2010001333292,"010010205002",46,1,1,1,0,,500144975
123153417,1585852,2010001333292,"010010208022",46,1,1,1,0,,500145934
123153418,1585852,2010001333292,"010010208022",17,2,1,3,2,450087280,
123153419,1585852,2010001333292,"010010208022",16,2,1,4,2,450087280,
123153420,1585852,2010001333292,"010010208022",46,2,1,2,1,,500131215
123153429,1584224,2010001333292,"010010208012",46,1,1,1,0,,500144325
123153432,1584224,2010001333292,"010010208012",46,2,1,2,1,,500144958
123153438,1581643,2010001333292,"010010206001",17,2,1,3,2,450087280,
123153442,1590011,2010001333292,"010010209004",17,2,1,3,2,450084530,
123153443,1590011,2010001333292,"010010209004",16,2,1,4,2,450084530,
123153444,1590011,2010001333292,"010010209004",46,2,1,2,1,,500143835
123153457,1588346,2010001333292,"010010208024",46,1,1,1,0,,500139169
123153458,1588346,2010001333292,"010010208024",17,2,1,3,2,450087280,
123153459,1588346,2010001333292,"010010208024",16,2,1,4,2,450087280,
123153465,1577706,2010001333292,"010010205001",46,1,1,1,0,,500132189
123153468,1577706,2010001333292,"010010205001",46,2,1,2,1,,500141280
123153474,1580378,2010001333292,"010010205002",17,2,1,3,2,450087280,
123153476,1580378,2010001333292,"010010205002",46,2,1,2,1,,500144591
123156609,1587013,2010001337091,"010010208023",85,1,1,1,0,,
123157096,1582994,2010001338295,"010010207001",17,2,1,3,2,450063762,
123157097,1582994,2010001338295,"010010207001",59,1,1,1,0,,500110860
123157098,1582994,2010001338295,"010010207001",57,2,1,2,1,,
123157099,1585080,2010001338295,"010010208021",17,2,1,3,2,450063762,
123157118,1580787,2010001338295,"010010205003",59,1,1,1,0,,500145846
123157122,1582970,2010001338295,"010010207001",57,2,1,2,1,,
123157129,1581118,2010001338295,"010010205003",17,2,1,3,2,450063762,
123157130,1581118,2010001338295,"010010205003",59,1,1,1,0,,500142976
123157131,1581118,2010001338295,"010010205003",57,2,1,2,1,,
123157144,1590947,2010001338295,"010010210002",17,2,1,3,2,450063762,
123157145,1590947,2010001338295,"010010210002",59,1,1,1,0,,500110523
123157148,1576078,2010001338295,"010010204002",59,1,1,1,0,,500144415
123157149,1576078,2010001338295,"010010204002",57,2,1,2,1,,
123157213,1581508,2010001338387,"010010206001",70,1,1,1,0,,
123158288,1579738,2010001340786,"010010205002",25,2,1,2,2,,
123158289,1579738,2010001340786,"010010205002",54,2,1,1,0,,
123158302,1585226,2010001340786,"010010208021",25,2,1,2,2,,
123158303,1585226,2010001340786,"010010208021",54,2,1,1,0,,
123158304,1576445,2010001340786,"010010204002",25,2,1,2,2,,
123158306,1584619,2010001340786,"010010208012",25,2,1,2,2,,
123158307,1584619,2010001340786,"010010208012",54,2,1,1,0,,
123158320,1574623,2010001340786,"010010203001",25,2,1,2,2,,
123158321,1574623,2010001340786,"010010203001",54,2,1,1,0,,
123158771,1589211,2010001341450,"010010209002",24,1,1,2,1,,500144808
123158773,1589211,2010001341450,"010010209002",1,1,1,4,2,,
123158774,1578145,2010001341450,"010010205002",34,2,1,1,0,,500139836
123158775,1578145,2010001341450,"010010205002",24,1,1,2,1,,500140326
123158778,1580507,2010001341450,"010010205003",34,2,1,1,0,,500145079
123158781,1580507,2010001341450,"010010205003",1,1,1,4,2,,
123158788,1581950,2010001341450,"010010206001",3,1,1,3,2,,
123158789,1581950,2010001341450,"010010206001",1,1,1,4,2,,
123158794,1578483,2010001341450,"010010205002",34,2,1,1,0,,500138499
123158795,1578483,2010001341450,"010010205002",24,1,1,2,1,,500109726
123158796,1578483,2010001341450,"010010205002",3,1,1,3,2,,
123158797,1578483,2010001341450,"010010205002",1,1,1,4,2,,
123160450,1587805,2010001343241,"010010208024",62,1,1,1,0,,500110186
123160456,1584483,2010001343241,"010010208012",62,1,1,1,0,,500148094
123160457,1584880,2010001343241,"010010208021",58,2,1,2,1,,500140978
123160458,1584880,2010001343241,"010010208021",62,1,1,1,0,,500129683
123162761,1586725,2010001347023,"010010208022",41,2,1,2,1,,500144883
123162772,1577681,2010001347023,"010010205001",42,1,1,1,0,,500139773
123162775,1577681,2010001347023,"010010205001",14,1,1,3,2,450087280,
123162781,1586318,2010001347023,"010010208022",41,2,1,2,1,,515715243
123162788,1573297,2010001347023,"010010201002",10,1,1,5,2,450087279,
123162797,1583010,2010001347023,"010010207001",42,1,1,1,0,,500137493
123162799,1583010,2010001347023,"010010207001",12,1,1,4,2,450087281,
123162800,1583010,2010001347023,"010010207001",14,1,1,3,2,450087280,
123162807,1584054,2010001347023,"010010208012",42,1,1,1,0,,500133074
123162808,1584054,2010001347023,"010010208012",10,1,1,5,2,450087279,
123162810,1584054,2010001347023,"010010208012",14,1,1,3,2,450087280,
123162814,1572799,2010001347023,"010010201001",12,1,1,4,2,450087282,
123162815,1572799,2010001347023,"010010201001",14,1,1,3,2,450087280,
123162822,1588051,2010001347023,"010010208024",42,1,1,1,0,,500110810
123162826,1588051,2010001347023,"010010208024",41,2,1,2,1,,500144868
123162847,1589195,2010001347023,"010010209002",42,1,1,1,0,,500124768
123162848,1589195,2010001347023,"010010209002",10,1,1,5,2,450086996,
123162849,1589195,2010001347023,"010010209002",12,1,1,4,2,450087282,
123162850,1589195,2010001347023,"010010209002",14,1,1,3,2,450084530,
123162851,1589195,2010001347023,"010010209002",41,2,1,2,1,,500140338
123162855,1585252,2010001347023,"010010208021",14,1,1,3,2,450087280,
123166850,1588943,2010001353603,"010010209002",58,2,1,2,1,,500146805
123166888,1581885,2010001353603,"010010206001",58,2,1,2,1,,500144021
123166896,1577276,2010001353603,"010010205001",58,2,1,2,1,,500143777
123166897,1584507,2010001353603,"010010208012",59,1,1,1,0,,500135677
123168865,1577968,2010001357331,"010010205002",69,2,1,1,0,,
123168867,1587867,2010001357331,"010010208024",69,2,1,1,0,,
123168870,1575129,2010001357331,"010010203002",69,2,1,1,0,,
123168871,1584093,2010001357331,"010010208012",69,2,1,1,0,,
123168875,1583131,2010001357331,"010010207001",69,2,1,1,0,,
123168876,1578181,2010001357331,"010010205002",69,2,1,1,0,,
123168892,1584479,2010001357331,"010010208012",69,2,1,1,0,,
123168897,1584005,2010001357331,"010010208012",69,2,1,1,0,,
123168899,1578744,2010001357344,"010010205002",46,1,2,5,12,,500110186
123168900,1578744,2010001357344,"010010205002",17,2,2,4,2,450087280,
123168902,1578744,2010001357344,"010010205002",12,1,2,3,2,450087281,
123168934,1574591,2010001357344,"010010203001",46,1,2,5,12,,500145048
123168937,1574591,2010001357344,"010010203001",12,1,2,3,2,450087282,
123168938,1574591,2010001357344,"010010203001",15,1,2,2,2,450087282,
123168941,1573912,2010001357344,"010010202002",37,2,2,1,0,,500142381
123168942,1573912,2010001357344,"010010202002",12,1,2,3,2,450087282,
123168943,1573912,2010001357344,"010010202002",15,1,2,2,2,450087282,
123168944,1586885,2010001357344,"010010208022",46,1,2,5,12,,500135811
123168945,1586885,2010001357344,"010010208022",17,2,2,4,2,450087280,
123168946,1586885,2010001357344,"010010208022",37,2,2,1,0,,500139392
123168948,1586885,2010001357344,"010010208022",15,1,2,2,2,450087282,
123168957,1586632,2010001357344,"010010208022",12,1,2,3,2,450087282,
123168958,1586632,2010001357344,"010010208022",15,1,2,2,2,450087282,
123168959,1573599,2010001357344,"010010202001",46,1,2,5,12,,500146023
123168962,1573599,2010001357344,"010010202001",12,1,2,3,2,450087282,
123168963,1573599,2010001357344,"010010202001",15,1,2,2,2,450087282,
123169349,1582858,2010001357964,"010010207001",49,2,1,2,1,,500145136
123169352,1584162,2010001357964,"010010208012",48,1,1,1,0,,500145079
123169357,1582302,2010001357964,"010010206002",49,2,1,2,1,,500135363
123169358,1582302,2010001357964,"010010206002",48,1,1,1,0,,500135566
123169361,1581439,2010001357964,"010010206001",49,2,1,2,1,,500144724
123169375,1579079,2010001357964,"010010205002",49,2,1,2,1,,500144151
123169409,1576480,2010001357964,"010010204003",49,2,1,2,1,,500137333
123169410,1576480,2010001357964,"010010204003",48,1,1,1,0,,500145041
123169416,1585006,2010001357964,"010010208021",48,1,1,1,0,,500135981
123169426,1576205,2010001357964,"010010204002",48,1,1,1,0,,500143915
123169435,1580607,2010001357964,"010010205003",49,2,1,2,1,,500139392
123169438,1584020,2010001357964,"010010208012",48,1,1,1,0,,500145485
123169441,1588583,2010001357964,"010010209001",49,2,1,2,1,,500140662
123169442,1588583,2010001357964,"010010209001",48,1,1,1,0,,500142557
123169443,1588778,2010001357964,"010010209001",49,2,1,2,1,,500143765
123170318,1581230,2010001359438,"010010206001",29,2,1,1,0,,500139792
123170320,1573437,2010001359438,"010010202001",29,2,1,1,0,,500135016
123170330,1574533,2010001359438,"010010203001",29,2,1,1,0,,500109799
123172317,1590907,2010001363909,"010010210002",61,1,1,1,0,,500145974
123174883,1575349,2010001367428,"010010203002",57,2,1,1,0,,
123174884,1575349,2010001367428,"010010203002",11,2,1,8,5,450087279,
123174886,1575349,2010001367428,"010010203002",14,2,1,6,5,450087280,
123174890,1583555,2010001367428,"010010207002",19,1,1,5,2,,
123174892,1583555,2010001367428,"010010207002",61,1,1,2,1,,500143229
123174893,1583555,2010001367428,"010010207002",57,2,1,1,0,,
123174894,1583555,2010001367428,"010010207002",11,2,1,8,5,450087279,
123174896,1583555,2010001367428,"010010207002",14,2,1,6,5,450087280,
123174897,1583555,2010001367428,"010010207002",24,2,1,4,2,,500137762
123174899,1583555,2010001367428,"010010207002",6,2,1,9,5,450087279,
123174902,1590960,2010001367428,"010010210002",61,1,1,2,1,,500141868
123174904,1590960,2010001367428,"010010210002",11,2,1,8,5,450086996,
123174908,1590960,2010001367428,"010010210002",38,1,1,10,6,,500135005
123174920,1587728,2010001367428,"010010208024",19,1,1,5,2,,
123174921,1587728,2010001367428,"010010208024",35,2,1,3,2,,500140989
123174922,1587728,2010001367428,"010010208024",61,1,1,2,1,,500144483
123174923,1587728,2010001367428,"010010208024",57,2,1,1,0,,
123174927,1587728,2010001367428,"010010208024",24,2,1,4,2,,500145929
123174929,1587728,2010001367428,"010010208024",6,2,1,9,5,450086996,
123174952,1582399,2010001367428,"010010206002",61,1,1,2,1,,500142096
123174953,1582399,2010001367428,"010010206002",57,2,1,1,0,,
123174955,1582399,2010001367428,"010010206002",11,2,1,7,5,450087279,
123174958,1582399,2010001367428,"010010206002",38,1,1,10,6,,500144360
123174959,1582399,2010001367428,"010010206002",6,2,1,9,5,450087279,
123174960,1587759,2010001367428,"010010208024",19,1,1,5,2,,
123174963,1587759,2010001367428,"010010208024",57,2,1,1,0,,
123174964,1587759,2010001367428,"010010208024",11,2,1,8,5,450086996,
123174966,1587759,2010001367428,"010010208024",14,2,1,6,5,450087280,
123174967,1587759,2010001367428,"010010208024",24,2,1,4,2,,500144120
123174980,1575905,2010001367428,"010010204002",19,1,1,5,2,,
123174982,1575905,2010001367428,"010010204002",61,1,1,2,1,,500141555
123174984,1575905,2010001367428,"010010204002",11,2,1,8,5,450079463,
123174985,1575905,2010001367428,"010010204002",11,2,1,7,5,450079463,
123174986,1575905,2010001367428,"010010204002",14,2,1,6,5,450087280,
123174990,1591423,2010001367428,"010010210002",19,1,1,5,2,,
123174992,1591423,2010001367428,"010010210002",61,1,1,2,1,,500147222
123174993,1591423,2010001367428,"010010210002",57,2,1,1,0,,
123174996,1591423,2010001367428,"010010210002",14,2,1,6,5,450077319,
123174997,1591423,2010001367428,"010010210002",24,2,1,4,2,,500143361
123174999,1591423,2010001367428,"010010210002",6,2,1,9,5,450086996,
123175000,1591457,2010001367428,"010010210002",19,1,1,5,2,,
123175002,1591457,2010001367428,"010010210002",61,1,1,2,1,,500111008
123175006,1591457,2010001367428,"010010210002",14,2,1,6,5,450077319,
123175021,1590685,2010001367428,"010010210001",35,2,1,3,2,,500143821
123175024,1590685,2010001367428,"010010210001",11,2,1,8,5,450086996,
123175027,1590685,2010001367428,"010010210001",24,2,1,4,2,,500135657
123175028,1590685,2010001367428,"010010210001",38,1,1,10,6,,500143313
123175031,1590598,2010001367428,"010010210001",35,2,1,3,2,,500146772
123175033,1590598,2010001367428,"010010210001",57,2,1,1,0,,
123175035,1590598,2010001367428,"010010210001",11,2,1,7,5,450086996,
123175036,1590598,2010001367428,"010010210001",14,2,1,6,5,450077319,
123175037,1590598,2010001367428,"010010210001",24,2,1,4,2,,500139392
123175039,1590598,2010001367428,"010010210001",6,2,1,9,5,450086996,
123175071,1581335,2010001367428,"010010206001",35,2,1,3,2,,500145076
123175072,1581335,2010001367428,"010010206001",61,1,1,2,1,,500143318
123175076,1581335,2010001367428,"010010206001",14,2,1,6,5,450087280,
123175077,1581335,2010001367428,"010010206001",24,2,1,4,2,,500143229
123175079,1581335,2010001367428,"010010206001",6,2,1,9,5,450087279,
123175080,1576218,2010001367428,"010010204002",19,1,1,5,2,,
123175081,1576218,2010001367428,"010010204002",35,2,1,3,2,,500144129
123175083,1576218,2010001367428,"010010204002",57,2,1,1,0,,
123175085,1576218,2010001367428,"010010204002",11,2,1,7,5,450079463,
123175087,1576218,2010001367428,"010010204002",24,2,1,4,2,,500133207
123175091,1588188,2010001367428,"010010208024",35,2,1,3,2,,500109804
123175093,1588188,2010001367428,"010010208024",57,2,1,1,0,,
123175095,1588188,2010001367428,"010010208024",11,2,1,7,5,450086996,
123175096,1588188,2010001367428,"010010208024",14,2,1,6,5,450087280,
123175098,1588188,2010001367428,"010010208024",38,1,1,10,6,,500145048
123175140,1580964,2010001367428,"010010205003",19,1,1,5,2,,
123175141,1580964,2010001367428,"010010205003",35,2,1,3,2,,500131443
123175142,1580964,2010001367428,"010010205003",61,1,1,2,1,,500143028
123175147,1580964,2010001367428,"010010205003",24,2,1,4,2,,500143765
123175200,1586809,2010001367428,"010010208022",19,1,1,5,2,,
123175201,1586809,2010001367428,"010010208022",35,2,1,3,2,,500144395
123175207,1586809,2010001367428,"010010208022",24,2,1,4,2,,500139655
123175208,1586809,2010001367428,"010010208022",38,1,1,10,6,,500145869
123175209,1586809,2010001367428,"010010208022",6,2,1,9,5,450087279,
123175220,1589745,2010001367428,"010010209003",19,1,1,5,2,,
123175223,1589745,2010001367428,"010010209003",57,2,1,1,0,,
123175225,1589745,2010001367428,"010010209003",11,2,1,7,5,450086996,
123175227,1589745,2010001367428,"010010209003",24,2,1,4,2,,500139896
123175228,1589745,2010001367428,"010010209003",38,1,1,10,6,,500134104
123175229,1589745,2010001367428,"010010209003",6,2,1,9,5,450086996,
123175240,1584732,2010001367428,"010010208012",19,1,1,5,2,,
123175241,1584732,2010001367428,"010010208012",35,2,1,3,2,,500147122
123175242,1584732,2010001367428,"010010208012",61,1,1,2,1,,500144050
123175243,1584732,2010001367428,"010010208012",57,2,1,1,0,,
123175247,1584732,2010001367428,"010010208012",24,2,1,4,2,,500140338
123175248,1584732,2010001367428,"010010208012",38,1,1,10,6,,500111064
123175300,1576944,2010001367428,"010010204004",19,1,1,5,2,,
123175302,1576944,2010001367428,"010010204004",61,1,1,2,1,,500139413
123175304,1576944,2010001367428,"010010204004",11,2,1,8,5,450087279,
123175305,1576944,2010001367428,"010010204004",11,2,1,7,5,450087279,
123175307,1576944,2010001367428,"010010204004",24,2,1,4,2,,500138176
123175309,1576944,2010001367428,"010010204004",6,2,1,9,5,450087279,
123175342,1576955,2010001367428,"010010204004",61,1,1,2,1,,500143028
123175346,1576955,2010001367428,"010010204004",14,2,1,6,5,450087280,
123175348,1576955,2010001367428,"010010204004",38,1,1,10,6,,500141210
123175349,1576955,2010001367428,"010010204004",6,2,1,9,5,450079463,
123175360,1574347,2010001367428,"010010203001",19,1,1,5,2,,
123175363,1574347,2010001367428,"010010203001",57,2,1,1,0,,
123175365,1574347,2010001367428,"010010203001",11,2,1,7,5,450087279,
123175368,1574347,2010001367428,"010010203001",38,1,1,10,6,,500139392
123175369,1574347,2010001367428,"010010203001",6,2,1,9,5,450087279,
123175392,1589447,2010001367428,"010010209002",61,1,1,2,1,,500141009
123175393,1589447,2010001367428,"010010209002",57,2,1,1,0,,
123175394,1589447,2010001367428,"010010209002",11,2,1,8,5,450086996,
123175395,1589447,2010001367428,"010010209002",11,2,1,7,5,450086996,
123175397,1589447,2010001367428,"010010209002",24,2,1,4,2,,500138812
123175401,1579760,2010001367428,"010010205002",35,2,1,3,2,,500142355
123175404,1579760,2010001367428,"010010205002",11,2,1,8,5,450079463,
123175405,1579760,2010001367428,"010010205002",11,2,1,7,5,450079463,
123175407,1579760,2010001367428,"010010205002",24,2,1,4,2,,500129649
123175408,1579760,2010001367428,"010010205002",38,1,1,10,6,,500137998
123175441,1573042,2010001367428,"010010201002",35,2,1,3,2,,500144306
123175442,1573042,2010001367428,"010010201002",61,1,1,2,1,,500135263
123175443,1573042,2010001367428,"010010201002",57,2,1,1,0,,
123175444,1573042,2010001367428,"010010201002",11,2,1,8,5,450087279,
123175447,1573042,2010001367428,"010010201002",24,2,1,4,2,,500137415
123175448,1573042,2010001367428,"010010201002",38,1,1,10,6,,500145737
123175449,1573042,2010001367428,"010010201002",6,2,1,9,5,450087279,
123175570,1589265,2010001367428,"010010209002",19,1,1,5,2,,
123175571,1589265,2010001367428,"010010209002",35,2,1,3,2,,500141555
123175572,1589265,2010001367428,"010010209002",61,1,1,2,1,,500109418
123175574,1589265,2010001367428,"010010209002",11,2,1,8,5,450086996,
123175576,1589265,2010001367428,"010010209002",14,2,1,6,5,450084530,
123175579,1589265,2010001367428,"010010209002",6,2,1,9,5,450086996,
123175593,1589214,2010001367428,"010010209002",57,2,1,1,0,,
123175594,1589214,2010001367428,"010010209002",11,2,1,8,5,450086996,
123175596,1589214,2010001367428,"010010209002",14,2,1,6,5,450084530,
123175599,1589214,2010001367428,"010010209002",6,2,1,9,5,450086996,
123175614,1574135,2010001367428,"010010203001",11,2,1,8,5,450087279,
123175620,1577673,2010001367428,"010010205001",19,1,1,5,2,,
123175621,1577673,2010001367428,"010010205001",35,2,1,3,2,,500139392
123175622,1577673,2010001367428,"010010205001",61,1,1,2,1,,500141520
123175625,1577673,2010001367428,"010010205001",11,2,1,7,5,450079463,
123175628,1577673,2010001367428,"010010205001",38,1,1,10,6,,500144353
123175629,1577673,2010001367428,"010010205001",6,2,1,9,5,450079463,
123175631,1574127,2010001367428,"010010203001",35,2,1,3,2,,500143080
123175632,1574127,2010001367428,"010010203001",61,1,1,2,1,,500138176
123175634,1574127,2010001367428,"010010203001",11,2,1,8,5,450087279,
123175635,1574127,2010001367428,"010010203001",11,2,1,7,5,450087279,
123175637,1574127,2010001367428,"010010203001",24,2,1,4,2,,500133700
123175639,1574127,2010001367428,"010010203001",6,2,1,9,5,450087279,
123175670,1589175,2010001367428,"010010209002",19,1,1,5,2,,
123175672,1589175,2010001367428,"010010209002",61,1,1,2,1,,500133696
123175675,1589175,2010001367428,"010010209002",11,2,1,7,5,450086996,
123175678,1589175,2010001367428,"010010209002",38,1,1,10,6,,500146805
123175679,1589175,2010001367428,"010010209002",6,2,1,9,5,450086996,
123175700,1585565,2010001367428,"010010208021",19,1,1,5,2,,
123175701,1585565,2010001367428,"010010208021",35,2,1,3,2,,500138401
123175704,1585565,2010001367428,"010010208021",11,2,1,8,5,450086996,
123175705,1585565,2010001367428,"010010208021",11,2,1,7,5,450086996,
123175708,1585565,2010001367428,"010010208021",38,1,1,10,6,,500135739
123175750,1574021,2010001367428,"010010202002",19,1,1,5,2,,
123175752,1574021,2010001367428,"010010202002",61,1,1,2,1,,500110544
123175754,1574021,2010001367428,"010010202002",11,2,1,8,5,450087279,
123175757,1574021,2010001367428,"010010202002",24,2,1,4,2,,500109885
123175758,1574021,2010001367428,"010010202002",38,1,1,10,6,,500130099
123175759,1574021,2010001367428,"010010202002",6,2,1,9,5,450087279,
123176420,1574893,2010001369015,"010010203001",8,2,2,4,2,450087279,
123176424,1573941,2010001369015,"010010202002",41,1,2,1,0,,500137248
123176437,1573928,2010001369015,"010010202002",5,1,2,5,2,,
123176439,1573928,2010001369015,"010010202002",5,1,2,6,2,,
123176440,1573928,2010001369015,"010010202002",10,2,2,3,2,450087281,
123176466,1581360,2010001369015,"010010206001",41,1,2,1,0,,500139169
123176469,1581360,2010001369015,"010010206001",5,1,2,6,2,,
123176490,1577973,2010001369015,"010010205002",41,1,2,1,0,,500144131
123176491,1577973,2010001369015,"010010205002",5,1,2,5,2,,
123176493,1577973,2010001369015,"010010205002",5,1,2,6,2,,
123176496,1581571,2010001369015,"010010206001",41,1,2,1,0,,500144405
123176498,1581571,2010001369015,"010010206001",8,2,2,4,2,450087279,
123176499,1581571,2010001369015,"010010206001",5,1,2,6,2,,
123176501,1581571,2010001369015,"010010206001",31,2,2,2,1,,
123176528,1583424,2010001369015,"010010207002",8,2,2,4,2,450087279,
123176531,1583424,2010001369015,"010010207002",31,2,2,2,1,,
123176532,1581852,2010001369015,"010010206001",41,1,2,1,0,,500144377
123176533,1581852,2010001369015,"010010206001",5,1,2,5,2,,
123176535,1581852,2010001369015,"010010206001",5,1,2,6,2,,
123176536,1581852,2010001369015,"010010206001",10,2,2,3,2,450087281,
123176537,1581852,2010001369015,"010010206001",31,2,2,2,1,,
123176544,1583216,2010001369015,"010010207001",41,1,2,1,0,,500143404
123176545,1583216,2010001369015,"010010207001",5,1,2,5,2,,
123176546,1583216,2010001369015,"010010207001",8,2,2,4,2,450087279,
123176547,1583216,2010001369015,"010010207001",5,1,2,6,2,,
123176549,1583216,2010001369015,"010010207001",31,2,2,2,1,,
123176562,1586135,2010001369015,"010010208022",41,1,2,1,0,,500142514
123176563,1586135,2010001369015,"010010208022",5,1,2,5,2,,
123176564,1586135,2010001369015,"010010208022",8,2,2,4,2,450087279,
123176565,1586135,2010001369015,"010010208022",5,1,2,6,2,,
123176566,1586135,2010001369015,"010010208022",10,2,2,3,2,450087282,
123176569,1589154,2010001369015,"010010209002",5,1,2,5,2,,
123176570,1589154,2010001369015,"010010209002",8,2,2,4,2,450086996,
123176571,1589154,2010001369015,"010010209002",5,1,2,6,2,,
123176572,1589154,2010001369015,"010010209002",10,2,2,3,2,450084529,
123176573,1589154,2010001369015,"010010209002",31,2,2,2,1,,
123176574,1578416,2010001369015,"010010205002",41,1,2,1,0,,500134609
123176577,1578416,2010001369015,"010010205002",5,1,2,6,2,,
123176578,1578416,2010001369015,"010010205002",10,2,2,3,2,450087281,
123176587,1582268,2010001369015,"010010206002",5,1,2,5,2,,
123176589,1582268,2010001369015,"010010206002",5,1,2,6,2,,
123176592,1588709,2010001369015,"010010209001",41,1,2,1,0,,500139392
123176595,1588709,2010001369015,"010010209001",5,1,2,6,2,,
123176596,1588709,2010001369015,"010010209001",10,2,2,3,2,450077319,
123176627,1591947,2010001369015,"010010211001",31,2,2,2,1,,
123176628,1591910,2010001369015,"010010211001",41,1,2,1,0,,500143372
123176633,1591910,2010001369015,"010010211001",31,2,2,2,1,,
123176634,1576267,2010001369015,"010010204002",41,1,2,1,0,,500143486
123176635,1576267,2010001369015,"010010204002",5,1,2,5,2,,
123176637,1576267,2010001369015,"010010204002",5,1,2,6,2,,
123176639,1576267,2010001369015,"010010204002",31,2,2,2,1,,
123176704,1573689,2010001369229,"010010202001",62,2,2,1,0,,
123176718,1582520,2010001369229,"010010207001",14,1,2,4,5,450087280,
123176729,1573558,2010001369229,"010010202001",39,1,2,2,2,,
123176732,1582426,2010001369229,"010010206002",62,2,2,1,0,,
123176744,1582347,2010001369229,"010010206002",62,2,2,1,0,,
123176745,1582347,2010001369229,"010010206002",39,1,2,2,2,,
123176746,1582347,2010001369229,"010010206002",14,1,2,4,5,450087280,
123176747,1582347,2010001369229,"010010206002",17,2,2,3,5,450087280,
123176748,1582289,2010001369229,"010010206002",62,2,2,1,0,,
123176749,1582289,2010001369229,"010010206002",39,1,2,2,2,,
123176750,1582289,2010001369229,"010010206002",14,1,2,4,5,450087280,
123176760,1582168,2010001369229,"010010206002",62,2,2,1,0,,
123176768,1591495,2010001369229,"010010210002",62,2,2,1,0,,
123176769,1591495,2010001369229,"010010210002",39,1,2,2,2,,
123176770,1591495,2010001369229,"010010210002",14,1,2,4,5,450077319,
123176771,1591495,2010001369229,"010010210002",17,2,2,3,5,450077319,
123176797,1574679,2010001369229,"010010203001",39,1,2,2,2,,
123176799,1574679,2010001369229,"010010203001",17,2,2,3,5,450087280,
123177136,1592330,2010001369524,"010010211002",20,1,2,2,2,,
123177140,1592797,2010001369524,"010010211003",20,1,2,2,2,,
123177141,1592797,2010001369524,"010010211003",50,2,2,1,0,,507053105
123177148,1582693,2010001369524,"010010207001",20,1,2,2,2,,
123177916,1591405,2010001370363,"010010210002",44,1,2,3,2,,500143915
123177930,1591455,2010001370363,"010010210002",39,2,2,5,2,,
123177961,1585647,2010001370363,"010010208021",38,2,2,6,2,,
123177962,1585647,2010001370363,"010010208021",64,2,2,1,0,,
123177966,1585647,2010001370363,"010010208021",39,2,2,5,2,,
123177980,1578266,2010001370363,"010010205002",64,2,2,1,0,,
123177982,1578266,2010001370363,"010010205002",44,1,2,3,2,,500110137
123178048,1576510,2010001370827,"010010204003",28,1,1,1,0,,500141502
123178051,1581309,2010001370827,"010010206001",28,1,1,1,0,,500144008
123178052,1581309,2010001370827,"010010206001",3,1,1,3,2,450087283,
123178058,1582569,2010001370827,"010010207001",3,1,1,3,2,450087283,
123178059,1582569,2010001370827,"010010207001",21,2,1,2,1,,
123178066,1591384,2010001370827,"010010210002",28,1,1,1,0,,500146244
123178067,1591384,2010001370827,"010010210002",3,1,1,3,2,450077319,
123178068,1591384,2010001370827,"010010210002",21,2,1,2,1,,
123178077,1576876,2010001371027,"010010204004",17,1,1,2,2,450087280,
123178079,1579405,2010001371027,"010010205002",17,1,1,2,2,450087280,
